CASEID;AGE1979;SAMPLE_SEX;SAMPLE_RACE;AFQT;ASVAB;HIGHESTGRADE;HEALTHLIMIT;INCOME;INDUSTRY;NUMJOBS;URBAN_RURAL;REGION;MARSTAT_COL;YR_ENT_LF;YR_EMP;YR_UNEMP;YR_OUT;AGE_ENT;UNEMP
3153.0;17.0;Female;Non-Black, Non-Hispanic;79758.0;66.0;College;No;90325.0;Professional and Related Services;2.0;Urban;Northeast;Other;1979.0;16.0;1.0;2.0;17.0;1.0
3154.0;20.0;Female;Non-Black, Non-Hispanic;87711.0;70.0;College;No;0.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1979.0;15.0;0.0;4.0;20.0;0.0
3155.0;15.0;Female;Non-Black, Non-Hispanic;29317.0;30.0;High school;No;0.0;Public Administration;0.0;Urban;Northeast;Married, together;1982.0;11.0;1.0;4.0;18.0;1.0
3156.0;17.0;Female;Non-Black, Non-Hispanic;78547.0;68.0;College;No;18000.0;Professional and Related Services;3.0;Rural;Northeast;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
3157.0;14.0;Female;Non-Black, Non-Hispanic;56562.0;34.0;College;No;41548.0;Personal Services;2.0;Urban;Northeast;Never married;1980.0;15.0;0.0;3.0;15.0;0.0
3161.0;15.0;Male;Non-Black, Non-Hispanic;49448.0;42.0;College;No;10500.0;Wholesale and Retail Trade;3.0;Urban;West;Never married;1980.0;16.0;1.0;1.0;16.0;1.0
3162.0;15.0;Female;Non-Black, Non-Hispanic;95012.0;64.0;College;No;0.0;Professional and Related Services;0.0;Rural;Northeast;Married, together;1986.0;6.0;0.0;6.0;22.0;0.0
3163.0;21.0;Female;Non-Black, Non-Hispanic;35413.0;37.0;High school;No;0.0;Wholesale and Retail Trade;0.0;Urban;West;Married, together;1996.0;2.0;1.0;0.0;38.0;1.0
3164.0;19.0;Female;Non-Black, Non-Hispanic;15220.0;38.0;High school;No;0.0;Wholesale and Retail Trade;0.0;Urban;West;Married, together;1994.0;4.0;0.0;0.0;34.0;0.0
3165.0;16.0;Female;Non-Black, Non-Hispanic;40180.0;35.0;High school;No;13000.0;Wholesale and Retail Trade;3.0;Urban;West;Never married;1983.0;11.0;0.0;4.0;20.0;0.0
3169.0;19.0;Male;Non-Black, Non-Hispanic;91471.0;75.0;College;No;74283.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1980.0;16.0;1.0;0.0;20.0;1.0
3175.0;17.0;Female;Black;22578.0;38.0;High school;No;0.0;Business and Repair Services;2.0;Urban;Northeast;Never married;1985.0;7.0;2.0;4.0;23.0;1.0
3178.0;17.0;Female;Black;25222.0;29.0;High school;No;28000.0;Professional and Related Services;2.0;Urban;Northeast;Other;1979.0;16.0;0.0;2.0;17.0;0.0
3179.0;21.0;Female;Non-Black, Non-Hispanic;76903.0;84.0;College;No;5000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1984.0;7.0;0.0;7.0;26.0;0.0
3180.0;21.0;Male;Non-Black, Non-Hispanic;92801.0;53.0;College;No;37000.0;Entertainment and Recreation Services;2.0;Urban;West;Never married;1981.0;16.0;0.0;0.0;23.0;0.0
3182.0;19.0;Female;Non-Black, Non-Hispanic;99923.0;31.0;College;No;33000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1983.0;12.0;0.0;3.0;23.0;0.0
3186.0;18.0;Male;Non-Black, Non-Hispanic;70703.0;49.0;College;No;35000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1984.0;12.0;1.0;1.0;23.0;1.0
3193.0;18.0;Male;Non-Black, Non-Hispanic;75440.0;51.0;High school;No;42000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
3194.0;17.0;Male;Non-Black, Non-Hispanic;25518.0;37.0;Less than high school;No;23000.0;Wholesale and Retail Trade;2.0;Rural;Northeast;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
3195.0;18.0;Male;Non-Black, Non-Hispanic;59617.0;59.0;High school;No;29000.0;Wholesale and Retail Trade;2.0;Rural;Northeast;Married, together;1979.0;18.0;1.0;0.0;18.0;1.0
3196.0;19.0;Male;Non-Black, Non-Hispanic;66428.0;72.0;High school;No;39000.0;Wholesale and Retail Trade;2.0;Rural;Northeast;Never married;1979.0;19.0;0.0;0.0;19.0;0.0
3197.0;18.0;Female;Non-Black, Non-Hispanic;43955.0;48.0;High school;No;0.0;Entertainment and Recreation Services;1.0;Rural;Northeast;Other;1980.0;11.0;0.0;7.0;19.0;0.0
3198.0;22.0;Female;Non-Black, Non-Hispanic;69661.0;56.0;College;No;1000.0;Wholesale and Retail Trade;2.0;Rural;Northeast;Married, together;1983.0;10.0;1.0;4.0;26.0;1.0
3199.0;17.0;Female;Non-Black, Non-Hispanic;16749.0;52.0;High school;No;20000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Other;1979.0;19.0;0.0;0.0;17.0;0.0
3200.0;20.0;Male;Non-Black, Non-Hispanic;24193.0;23.0;Less than high school;No;18200.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Married, together;1979.0;16.0;0.0;1.0;20.0;0.0
3203.0;16.0;Male;Non-Black, Non-Hispanic;43176.0;42.0;High school;No;15000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;16.0;0.0
3204.0;14.0;Female;Non-Black, Non-Hispanic;52129.0;52.0;High school;No;19300.0;Personal Services;2.0;Rural;Northeast;Married, together;1984.0;12.0;0.0;1.0;19.0;0.0
3205.0;14.0;Female;Non-Black, Non-Hispanic;83732.0;57.0;College;No;18000.0;Wholesale and Retail Trade;5.0;Urban;Northeast;Never married;1981.0;15.0;2.0;0.0;16.0;1.0
3206.0;15.0;Female;Non-Black, Non-Hispanic;49106.0;52.0;High school;No;34000.0;Professional and Related Services;2.0;Rural;Northeast;Never married;1980.0;17.0;0.0;1.0;16.0;0.0
3207.0;21.0;Male;Non-Black, Non-Hispanic;57768.0;43.0;High school;No;20000.0;Business and Repair Services;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
3208.0;19.0;Male;Non-Black, Non-Hispanic;92189.0;55.0;College;No;42000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
3209.0;16.0;Female;Non-Black, Non-Hispanic;53889.0;65.0;High school;No;10800.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Married, together;1979.0;17.0;1.0;0.0;16.0;1.0
3214.0;15.0;Male;Non-Black, Non-Hispanic;73204.0;39.0;High school;No;35000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1984.0;14.0;0.0;0.0;20.0;0.0
3215.0;21.0;Male;Non-Black, Non-Hispanic;68957.0;34.0;High school;No;17500.0;Manufacturing;2.0;Urban;Northeast;Never married;1980.0;18.0;0.0;0.0;22.0;0.0
3218.0;19.0;Female;Non-Black, Non-Hispanic;50820.0;23.0;High school;No;13000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1983.0;14.0;0.0;0.0;23.0;0.0
3219.0;17.0;Male;Non-Black, Non-Hispanic;60974.0;41.0;College;No;37500.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
3223.0;15.0;Female;Non-Black, Non-Hispanic;92292.0;70.0;College;No;33000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1984.0;13.0;0.0;0.0;20.0;0.0
3224.0;20.0;Male;Non-Black, Non-Hispanic;77251.0;52.0;College;No;32000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Married, together;1984.0;14.0;0.0;0.0;25.0;0.0
3225.0;16.0;Female;Non-Black, Non-Hispanic;81344.0;68.0;College;No;0.0;Personal Services;0.0;Urban;Northeast;Married, together;1979.0;7.0;0.0;12.0;16.0;0.0
3226.0;21.0;Male;Non-Black, Non-Hispanic;98716.0;47.0;College;No;33500.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Married, together;1980.0;9.0;0.0;0.0;22.0;0.0
3227.0;18.0;Female;Non-Black, Non-Hispanic;100000.0;47.0;College;No;15619.0;Entertainment and Recreation Services;2.0;Rural;Northeast;Other;1982.0;13.0;2.0;1.0;21.0;1.0
3228.0;16.0;Male;Non-Black, Non-Hispanic;74327.0;42.0;College;No;27500.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1983.0;15.0;0.0;0.0;20.0;0.0
3229.0;14.0;Male;Non-Black, Non-Hispanic;82125.0;41.0;College;No;0.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1981.0;11.0;1.0;5.0;16.0;1.0
3230.0;15.0;Male;Non-Black, Non-Hispanic;8961.0;5.0;Less than high school;No;11000.0;Business and Repair Services;2.0;Urban;Northeast;Other;1979.0;15.0;1.0;1.0;15.0;1.0
3232.0;21.0;Male;Non-Black, Non-Hispanic;45018.0;57.0;High school;No;18000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1980.0;17.0;1.0;0.0;22.0;1.0
3233.0;20.0;Female;Non-Black, Non-Hispanic;40697.0;51.0;High school;No;0.0;Transportation, Communication, Public Utilities;1.0;Urban;Northeast;Married, together;1979.0;9.0;0.0;6.0;20.0;0.0
3234.0;19.0;Female;Non-Black, Non-Hispanic;64311.0;50.0;College;No;25000.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1979.0;17.0;0.0;2.0;19.0;0.0
3235.0;18.0;Male;Non-Black, Non-Hispanic;74936.0;54.0;High school;No;23000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
3236.0;14.0;Female;Non-Black, Non-Hispanic;69055.0;44.0;High school;No;16000.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Never married;1981.0;16.0;1.0;0.0;16.0;1.0
3237.0;19.0;Female;Non-Black, Non-Hispanic;45032.0;78.0;High school;No;26000.0;Finance, Insurance, and Real Estate;2.0;Urban;Northeast;Other;1979.0;17.0;1.0;0.0;19.0;1.0
3238.0;21.0;Female;Black;85024.0;39.0;College;No;7000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1981.0;17.0;0.0;0.0;23.0;0.0
3239.0;17.0;Male;Black;63447.0;34.0;College;No;25000.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1980.0;18.0;0.0;0.0;18.0;0.0
3240.0;17.0;Male;Non-Black, Non-Hispanic;96819.0;45.0;College;No;19000.0;Manufacturing;4.0;Urban;Northeast;Other;1979.0;16.0;0.0;3.0;17.0;0.0
3243.0;21.0;Female;Non-Black, Non-Hispanic;58532.0;37.0;College;No;30000.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
3244.0;15.0;Female;Non-Black, Non-Hispanic;82180.0;49.0;College;No;26000.0;Finance, Insurance, and Real Estate;2.0;Urban;Northeast;Married, together;1985.0;13.0;0.0;0.0;21.0;0.0
3246.0;18.0;Male;Non-Black, Non-Hispanic;38573.0;44.0;High school;No;21000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
3247.0;16.0;Male;Non-Black, Non-Hispanic;43302.0;67.0;High school;No;0.0;Construction;2.0;Urban;Northeast;Married, together;1980.0;18.0;0.0;0.0;17.0;0.0
3248.0;15.0;Female;Non-Black, Non-Hispanic;77003.0;52.0;High school;No;26257.0;Personal Services;2.0;Urban;Northeast;Married, together;1981.0;17.0;0.0;0.0;17.0;0.0
3251.0;15.0;Male;Non-Black, Non-Hispanic;78718.0;56.0;High school;No;40000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1981.0;17.0;0.0;0.0;17.0;0.0
3254.0;14.0;Female;Non-Black, Non-Hispanic;67565.0;61.0;High school;No;23000.0;Personal Services;2.0;Urban;Northeast;Married, together;1981.0;17.0;0.0;0.0;16.0;0.0
3255.0;18.0;Male;Non-Black, Non-Hispanic;91683.0;52.0;High school;No;45000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1981.0;15.0;1.0;1.0;20.0;1.0
3256.0;19.0;Male;Non-Black, Non-Hispanic;97873.0;50.0;College;No;25000.0;Entertainment and Recreation Services;4.0;Urban;Northeast;Married, together;1987.0;9.0;0.0;2.0;27.0;0.0
3258.0;21.0;Male;Non-Black, Non-Hispanic;89343.0;47.0;High school;No;17000.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Married, together;1979.0;18.0;1.0;0.0;21.0;1.0
3260.0;17.0;Female;Black;3283.0;6.0;Less than high school;No;0.0;Transportation, Communication, Public Utilities;1.0;Urban;Northeast;Never married;1986.0;4.0;4.0;2.0;24.0;1.0
3261.0;18.0;Male;Black;16527.0;31.0;Less than high school;No;18000.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1979.0;15.0;4.0;0.0;18.0;1.0
3263.0;18.0;Male;Non-Black, Non-Hispanic;96452.0;49.0;College;No;49000.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1979.0;17.0;1.0;1.0;18.0;1.0
3264.0;18.0;Male;Hispanic;21626.0;46.0;Less than high school;No;27000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Other;1986.0;10.0;1.0;1.0;25.0;1.0
3267.0;16.0;Male;Hispanic;78896.0;49.0;High school;No;7000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1990.0;4.0;1.0;0.0;27.0;1.0
3275.0;18.0;Male;Non-Black, Non-Hispanic;84104.0;60.0;College;No;40000.0;Manufacturing;2.0;Urban;Northeast;Never married;1980.0;18.0;0.0;0.0;19.0;0.0
3278.0;21.0;Female;Non-Black, Non-Hispanic;60446.0;50.0;College;No;30500.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1979.0;19.0;0.0;0.0;21.0;0.0
3280.0;15.0;Female;Non-Black, Non-Hispanic;61654.0;43.0;High school;No;5000.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1980.0;16.0;1.0;1.0;16.0;1.0
3282.0;18.0;Male;Hispanic;33772.0;57.0;High school;No;36000.0;Personal Services;3.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
3283.0;17.0;Male;Hispanic;14537.0;15.0;High school;No;20000.0;Public Administration;2.0;Urban;Northeast;Never married;1979.0;14.0;0.0;1.0;17.0;0.0
3286.0;21.0;Female;Hispanic;75710.0;50.0;College;No;22000.0;Professional and Related Services;3.0;Urban;South;Married, together;1979.0;15.0;1.0;2.0;21.0;1.0
3287.0;15.0;Female;Non-Black, Non-Hispanic;39989.0;25.0;College;No;43500.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Other;1984.0;13.0;0.0;1.0;20.0;0.0
3289.0;21.0;Male;Non-Black, Non-Hispanic;94381.0;59.0;College;No;32000.0;Manufacturing;2.0;Rural;Northeast;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
3290.0;18.0;Male;Non-Black, Non-Hispanic;93795.0;60.0;College;No;50000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
3291.0;14.0;Female;Non-Black, Non-Hispanic;53457.0;53.0;College;No;38500.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1983.0;12.0;0.0;3.0;18.0;0.0
3293.0;21.0;Female;Non-Black, Non-Hispanic;63654.0;60.0;High school;No;500.0;Finance, Insurance, and Real Estate;2.0;Urban;Northeast;Married, together;1979.0;10.0;3.0;5.0;21.0;1.0
3295.0;16.0;Female;Non-Black, Non-Hispanic;94806.0;62.0;College;No;30000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1982.0;14.0;1.0;0.0;19.0;1.0
3297.0;20.0;Male;Black;13034.0;31.0;Less than high school;No;30000.0;Transportation, Communication, Public Utilities;3.0;Urban;West;Never married;1980.0;14.0;2.0;2.0;21.0;1.0
3304.0;17.0;Female;Hispanic;80934.0;52.0;High school;No;30000.0;Entertainment and Recreation Services;2.0;Urban;Northeast;Other;1982.0;14.0;0.0;2.0;20.0;0.0
3307.0;21.0;Male;Black;21330.0;31.0;College;No;57124.0;Finance, Insurance, and Real Estate;2.0;Urban;Northeast;Never married;1979.0;17.0;1.0;1.0;21.0;1.0
3308.0;19.0;Female;Black;20264.0;36.0;College;No;14000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1984.0;14.0;0.0;0.0;24.0;0.0
3310.0;16.0;Male;Black;27814.0;34.0;High school;No;17000.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1983.0;14.0;1.0;0.0;20.0;1.0
3312.0;17.0;Female;Black;6887.0;45.0;College;No;13520.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1981.0;13.0;0.0;3.0;19.0;0.0
3313.0;19.0;Male;Non-Black, Non-Hispanic;1739.0;22.0;Less than high school;No;0.0;Business and Repair Services;0.0;Urban;North central;Never married;1984.0;5.0;3.0;6.0;24.0;1.0
3316.0;19.0;Female;Black;11714.0;28.0;College;No;500.0;Public Administration;1.0;Urban;North central;Married, together;1990.0;7.0;0.0;1.0;30.0;0.0
3318.0;18.0;Male;Black;2123.0;6.0;Less than high school;No;0.0;Wholesale and Retail Trade;3.0;Rural;North central;Other;1981.0;6.0;5.0;2.0;20.0;1.0
3319.0;19.0;Male;Non-Black, Non-Hispanic;15354.0;33.0;Less than high school;No;0.0;Business and Repair Services;1.0;Urban;North central;Never married;1979.0;12.0;4.0;3.0;19.0;1.0
3321.0;14.0;Female;Non-Black, Non-Hispanic;12579.0;23.0;Less than high school;No;10000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1987.0;9.0;1.0;1.0;22.0;1.0
3322.0;20.0;Female;Black;11508.0;12.0;High school;No;4000.0;Wholesale and Retail Trade;4.0;Urban;North central;Never married;1979.0;15.0;4.0;0.0;20.0;1.0
3328.0;18.0;Male;Non-Black, Non-Hispanic;54747.0;57.0;Less than high school;No;32000.0;Business and Repair Services;2.0;Urban;North central;Never married;1979.0;15.0;2.0;0.0;18.0;1.0
3330.0;14.0;Male;Non-Black, Non-Hispanic;21713.0;28.0;High school;No;46000.0;Personal Services;2.0;Rural;North central;Married, together;1984.0;14.0;0.0;0.0;19.0;0.0
3331.0;20.0;Male;Non-Black, Non-Hispanic;18388.0;40.0;High school;Yes;10500.0;Business and Repair Services;2.0;Urban;North central;Other;1996.0;3.0;0.0;0.0;37.0;0.0
3337.0;17.0;Female;Non-Black, Non-Hispanic;89081.0;56.0;College;No;34000.0;Wholesale and Retail Trade;3.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
3338.0;19.0;Female;Non-Black, Non-Hispanic;89463.0;48.0;College;No;440.0;Professional and Related Services;1.0;Rural;North central;Married, together;1979.0;11.0;1.0;6.0;19.0;1.0
3341.0;17.0;Female;Non-Black, Non-Hispanic;38607.0;31.0;College;No;21000.0;Professional and Related Services;2.0;Urban;South;Never married;1985.0;13.0;0.0;0.0;23.0;0.0
3344.0;21.0;Male;Non-Black, Non-Hispanic;51012.0;51.0;High school;No;15000.0;Manufacturing;2.0;Urban;North central;Never married;1980.0;5.0;3.0;2.0;22.0;1.0
3347.0;21.0;Female;Non-Black, Non-Hispanic;35431.0;53.0;High school;No;57124.0;Wholesale and Retail Trade;2.0;Urban;North central;Other;1979.0;18.0;0.0;1.0;21.0;0.0
3348.0;19.0;Female;Non-Black, Non-Hispanic;31705.0;50.0;High school;No;28000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1983.0;7.0;0.0;8.0;23.0;0.0
3349.0;17.0;Female;Non-Black, Non-Hispanic;18676.0;18.0;High school;No;7000.0;Wholesale and Retail Trade;2.0;Urban;North central;Other;1979.0;17.0;1.0;0.0;17.0;1.0
3350.0;15.0;Female;Non-Black, Non-Hispanic;59694.0;44.0;College;No;1000.0;Wholesale and Retail Trade;1.0;Urban;North central;Married, together;1979.0;16.0;2.0;1.0;15.0;1.0
3353.0;18.0;Male;Non-Black, Non-Hispanic;16881.0;27.0;High school;No;23000.0;Manufacturing;3.0;Urban;North central;Never married;1979.0;19.0;0.0;0.0;18.0;0.0
3355.0;19.0;Female;Non-Black, Non-Hispanic;62443.0;84.0;College;No;0.0;Finance, Insurance, and Real Estate;0.0;Urban;North central;Married, together;1979.0;13.0;1.0;5.0;19.0;1.0
3359.0;19.0;Male;Non-Black, Non-Hispanic;72763.0;50.0;College;No;15000.0;Business and Repair Services;2.0;Urban;North central;Never married;1979.0;14.0;4.0;1.0;19.0;1.0
3360.0;14.0;Female;Non-Black, Non-Hispanic;67272.0;38.0;College;No;15000.0;Personal Services;3.0;Urban;North central;Other;1984.0;14.0;0.0;0.0;19.0;0.0
3361.0;15.0;Male;Non-Black, Non-Hispanic;75092.0;47.0;College;No;69000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1980.0;16.0;0.0;2.0;16.0;0.0
3362.0;21.0;Female;Non-Black, Non-Hispanic;34454.0;49.0;High school;No;8000.0;Entertainment and Recreation Services;2.0;Urban;South;Married, together;1982.0;9.0;0.0;4.0;24.0;0.0
3363.0;15.0;Female;Non-Black, Non-Hispanic;77027.0;53.0;High school;No;0.0;Personal Services;0.0;Urban;North central;Married, together;1979.0;10.0;0.0;9.0;15.0;0.0
3364.0;19.0;Female;Non-Black, Non-Hispanic;84004.0;66.0;College;No;22890.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;18.0;1.0;0.0;19.0;1.0
3367.0;17.0;Female;Non-Black, Non-Hispanic;98982.0;60.0;College;No;24000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1984.0;14.0;0.0;0.0;22.0;0.0
3368.0;14.0;Female;Non-Black, Non-Hispanic;99400.0;54.0;College;No;54000.0;Entertainment and Recreation Services;2.0;Urban;West;Never married;1980.0;16.0;0.0;2.0;15.0;0.0
3369.0;19.0;Female;Non-Black, Non-Hispanic;91112.0;57.0;College;No;5000.0;Manufacturing;2.0;Urban;West;Married, together;1982.0;9.0;0.0;7.0;22.0;0.0
3370.0;14.0;Female;Non-Black, Non-Hispanic;76987.0;45.0;College;No;52000.0;Business and Repair Services;2.0;Urban;North central;Married, together;1984.0;14.0;0.0;0.0;19.0;0.0
3371.0;14.0;Female;Black;31539.0;34.0;High school;No;0.0;Public Administration;1.0;Urban;North central;Never married;1990.0;5.0;0.0;3.0;25.0;0.0
3375.0;20.0;Male;Non-Black, Non-Hispanic;48318.0;30.0;College;No;28000.0;Business and Repair Services;2.0;Urban;North central;Married, together;1979.0;16.0;3.0;0.0;20.0;1.0
3376.0;18.0;Male;Non-Black, Non-Hispanic;74979.0;34.0;College;No;50000.0;Entertainment and Recreation Services;2.0;Urban;North central;Married, together;1982.0;16.0;0.0;0.0;21.0;0.0
3378.0;20.0;Female;Non-Black, Non-Hispanic;58958.0;58.0;College;No;0.0;Wholesale and Retail Trade;0.0;Urban;South;Other;1979.0;14.0;0.0;5.0;20.0;0.0
3379.0;15.0;Male;Non-Black, Non-Hispanic;81031.0;58.0;College;No;65000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1980.0;13.0;1.0;4.0;16.0;1.0
3380.0;18.0;Male;Non-Black, Non-Hispanic;90763.0;76.0;College;No;31000.0;Manufacturing;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
3381.0;17.0;Male;Non-Black, Non-Hispanic;79141.0;55.0;High school;No;40000.0;Manufacturing;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
3388.0;15.0;Male;Black;98970.0;46.0;College;No;20000.0;Professional and Related Services;2.0;Urban;South;Never married;1988.0;6.0;0.0;1.0;24.0;0.0
3389.0;20.0;Male;Non-Black, Non-Hispanic;72590.0;31.0;High school;No;62836.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;18.0;0.0;0.0;20.0;0.0
3393.0;14.0;Female;Black;27639.0;35.0;College;No;27000.0;Construction;2.0;Urban;South;Never married;1986.0;12.0;0.0;0.0;21.0;0.0
3394.0;21.0;Male;Black;65826.0;60.0;College;No;10000.0;Professional and Related Services;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
3395.0;16.0;Male;Non-Black, Non-Hispanic;75491.0;36.0;College;No;36000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;15.0;1.0;0.0;16.0;1.0
3398.0;16.0;Male;Non-Black, Non-Hispanic;54253.0;57.0;High school;No;43000.0;Construction;2.0;Urban;North central;Married, together;1981.0;16.0;0.0;0.0;18.0;0.0
3399.0;21.0;Male;Non-Black, Non-Hispanic;80288.0;47.0;High school;No;30000.0;Construction;2.0;Urban;North central;Married, together;1979.0;16.0;3.0;0.0;21.0;1.0
3400.0;18.0;Male;Non-Black, Non-Hispanic;16139.0;39.0;High school;No;32000.0;Manufacturing;3.0;Urban;North central;Never married;1979.0;19.0;0.0;0.0;18.0;0.0
